account_id,customer_class,state,bill_month,billing_days,meter_prev_read,meter_curr_read,kwh_usage,rate_per_kwh,fixed_charge,billed_amount,read_type,is_anomaly,anomaly_type
ACC01802,RES,FL,2025-11,30,46307,47040,733.0,0.1384,12.0,122.26,ACTUAL,0,
ACC01802,RES,FL,2025-12,31,47040,47892,852.5,0.1384,12.0,140.23,ACTUAL,0,
ACC01802,RES,FL,2026-01,31,47892,52498,4606.3,0.1384,12.0,704.79,ACTUAL,1,USAGE_SPIKE
ACC01802,RES,FL,2026-02,28,48623,49386,763.4,0.1384,12.0,126.83,ACTUAL,0,
ACC01802,RES,FL,2026-03,31,49386,50127,741.4,0.1384,12.0,123.52,ACTUAL,0,
ACC01802,RES,FL,2026-04,30,50127,50861,734.9,0.1384,12.0,122.54,ACTUAL,0,
ACC01802,RES,FL,2026-05,31,50861,51608,747.2,0.1384,12.0,124.4,ACTUAL,0,
ACC01802,RES,FL,2026-06,30,51608,52479,871.0,0.1384,12.0,143.02,ACTUAL,0,
ACC01803,RES,NY,2024-07,31,11092,12630,1538.9,0.1445,12.0,252.78,ACTUAL,0,
ACC01803,RES,NY,2024-08,31,12630,14091,1461.3,0.1445,12.0,240.64,ACTUAL,0,
ACC01803,RES,NY,2024-09,30,14091,15397,1306.7,0.1445,12.0,216.45,ACTUAL,0,
ACC01803,RES,NY,2024-10,31,15397,16788,1391.2,0.1445,12.0,229.66,ACTUAL,0,
ACC01803,RES,NY,2024-11,30,16788,17985,1197.2,0.1445,12.0,199.31,ACTUAL,0,
ACC01803,RES,NY,2024-12,31,17985,19233,1248.0,0.1445,12.0,207.26,ACTUAL,0,
ACC01803,RES,NY,2025-01,31,19233,20385,1152.1,0.1445,12.0,192.25,ACTUAL,0,
ACC01803,RES,NY,2025-02,28,20385,21570,1185.2,0.1445,12.0,197.43,ACTUAL,0,
ACC01803,RES,NY,2025-03,31,21570,22856,1286.7,0.1445,12.0,213.31,ACTUAL,0,
ACC01803,RES,NY,2025-04,30,22856,23938,1082.8,0.1445,12.0,181.41,ACTUAL,0,
ACC01803,RES,NY,2025-05,31,23938,25193,1255.1,0.1445,12.0,208.38,ACTUAL,0,
ACC01803,RES,NY,2025-06,30,25193,26392,1199.6,0.1445,12.0,199.68,ACTUAL,0,
ACC01803,RES,NY,2025-07,31,26392,27773,1381.1,0.1445,12.0,228.08,ACTUAL,0,
ACC01803,RES,NY,2025-08,31,27773,29152,1379.5,0.1445,12.0,227.84,ACTUAL,0,
ACC01803,RES,NY,2025-09,30,29152,30552,1400.3,0.1445,12.0,231.09,ACTUAL,0,
ACC01803,RES,NY,2025-10,31,30552,31759,1207.7,0.1445,12.0,200.96,ACTUAL,0,
ACC01803,RES,NY,2025-11,30,31759,32876,1117.0,0.1445,12.0,186.77,ACTUAL,0,
ACC01803,RES,NY,2025-12,31,32876,32876,0.0,0.1445,12.0,12.0,ACTUAL,1,ZERO_USAGE_TAMPER
ACC01803,RES,NY,2026-01,31,34252,35651,1399.1,0.1445,12.0,230.9,ACTUAL,0,
ACC01803,RES,NY,2026-02,28,35651,36983,1332.9,0.1445,12.0,220.55,ACTUAL,0,
ACC01803,RES,NY,2026-03,31,36983,38213,1230.8,0.1445,12.0,204.57,ACTUAL,0,
ACC01803,RES,NY,2026-04,30,38213,39283,1071.0,0.1445,12.0,179.56,ACTUAL,0,
ACC01803,RES,NY,2026-05,31,39283,40598,1315.4,0.1445,12.0,217.8,ACTUAL,0,
ACC01803,RES,NY,2026-06,30,40598,41925,1327.1,0.1445,12.0,219.64,ACTUAL,0,
ACC01804,RES,CA,2024-07,31,38115,39161,1046.1,0.1496,12.0,181.02,ACTUAL,0,
ACC01804,RES,CA,2024-08,31,39161,40217,1056.6,0.1496,12.0,182.71,ACTUAL,0,
ACC01804,RES,CA,2024-09,30,40217,41061,844.1,0.1496,12.0,148.38,ACTUAL,0,
ACC01804,RES,CA,2024-10,31,41061,41994,933.6,0.1496,12.0,162.84,ACTUAL,0,
ACC01804,RES,CA,2024-11,30,41994,42788,794.4,0.1496,12.0,140.35,ACTUAL,0,
ACC01804,RES,CA,2024-12,31,42788,43631,843.6,0.1496,12.0,148.3,ACTUAL,0,
ACC01804,RES,CA,2025-01,31,43631,44471,840.4,0.1496,12.0,147.77,ACTUAL,0,
ACC01804,RES,CA,2025-02,28,44471,45386,915.0,0.1496,12.0,159.84,ACTUAL,0,
ACC01804,RES,CA,2025-03,31,45386,46237,851.3,0.1496,12.0,149.54,ACTUAL,0,
ACC01804,RES,CA,2025-04,30,46237,46993,756.3,0.1496,12.0,134.18,ACTUAL,0,
ACC01804,RES,CA,2025-05,31,46993,47689,696.5,0.1496,12.0,124.52,ACTUAL,0,
ACC01804,RES,CA,2025-06,30,47689,48583,894.1,0.1496,12.0,156.46,ACTUAL,0,
ACC01804,RES,CA,2025-07,31,48583,49601,1018.8,0.1496,12.0,176.61,ACTUAL,0,
ACC01804,RES,CA,2025-08,31,49601,50589,988.2,0.1496,12.0,171.65,ACTUAL,0,
ACC01804,RES,CA,2025-09,30,50589,51430,841.3,0.1496,12.0,147.93,ACTUAL,0,
ACC01804,RES,CA,2025-10,31,51430,52139,709.8,0.1496,12.0,126.68,ACTUAL,0,
ACC01804,RES,CA,2025-11,30,52139,53028,889.9,0.1496,12.0,155.77,ACTUAL,0,
ACC01804,RES,CA,2025-12,31,53028,53919,891.3,0.1496,12.0,156.0,ACTUAL,0,
ACC01804,RES,CA,2026-01,31,53919,54790,871.4,0.1496,12.0,152.79,ACTUAL,0,
ACC01804,RES,CA,2026-02,28,54790,55584,794.4,0.1496,12.0,140.34,ACTUAL,0,
ACC01804,RES,CA,2026-03,31,55584,56383,799.6,0.1496,12.0,141.18,ACTUAL,0,
ACC01804,RES,CA,2026-04,30,56383,57141,759.0,0.1496,12.0,134.63,ACTUAL,0,
ACC01804,RES,CA,2026-05,31,57141,57904,763.7,0.1496,12.0,135.38,ACTUAL,0,
ACC01804,RES,CA,2026-06,30,57904,58838,934.3,0.1496,12.0,162.95,ACTUAL,0,
ACC01805,RES,TX,2024-07,31,15534,17067,1533.9,0.1483,12.0,257.93,ACTUAL,0,
ACC01805,RES,TX,2024-08,31,17067,24968,7901.2,0.1483,12.0,1278.56,ACTUAL,1,USAGE_SPIKE
ACC01805,RES,TX,2024-09,30,18622,19772,1150.4,0.1483,12.0,196.44,ACTUAL,0,
ACC01805,RES,TX,2024-10,31,19772,20814,1042.0,0.1483,12.0,179.07,ACTUAL,0,
ACC01805,RES,TX,2024-11,30,20814,21834,1020.1,0.1483,12.0,175.55,ACTUAL,0,
ACC01805,RES,TX,2024-12,31,21834,22823,989.6,0.1483,12.0,170.66,ACTUAL,0,
ACC01805,RES,TX,2025-01,31,22823,23993,1170.6,0.1483,12.0,199.68,ACTUAL,0,
ACC01805,RES,TX,2025-02,28,23993,24938,945.7,0.1483,12.0,163.63,ACTUAL,0,
ACC01805,RES,TX,2025-03,31,24938,25708,770.4,0.1483,12.0,135.52,ACTUAL,0,
ACC01805,RES,TX,2025-04,30,25708,26524,816.3,0.1483,12.0,142.88,ACTUAL,0,
ACC01805,RES,TX,2025-05,31,26524,27453,929.9,0.1483,12.0,161.09,ACTUAL,0,
ACC01805,RES,TX,2025-06,30,27453,28738,1285.2,0.1483,12.0,218.06,ACTUAL,0,
ACC01805,RES,TX,2025-07,31,28738,30309,1571.5,0.1483,12.0,263.97,ACTUAL,0,
ACC01805,RES,TX,2025-08,31,30309,31799,1490.7,0.1483,12.0,251.01,ACTUAL,0,
ACC01805,RES,TX,2025-09,30,31799,33066,1267.3,0.1483,12.0,215.19,ACTUAL,0,
ACC01805,RES,TX,2025-10,31,33066,34227,1161.6,0.1483,12.0,198.24,ACTUAL,0,
ACC01805,RES,TX,2025-11,30,34227,35097,870.3,0.1483,12.0,151.54,ACTUAL,0,
ACC01805,RES,TX,2025-12,31,35097,36058,961.0,0.1483,12.0,166.08,ACTUAL,0,
ACC01805,RES,TX,2026-01,31,36058,37016,958.8,0.1483,12.0,165.73,ACTUAL,0,
ACC01805,RES,TX,2026-02,28,37016,37885,869.5,0.1483,12.0,151.4,ACTUAL,0,
ACC01805,RES,TX,2026-03,31,37885,38633,748.5,0.1483,12.0,132.0,ACTUAL,0,
ACC01805,RES,TX,2026-04,30,38633,39599,966.6,0.1483,12.0,166.98,ACTUAL,0,
ACC01805,RES,TX,2026-05,31,39599,40521,922.4,0.1483,12.0,159.9,ACTUAL,0,
ACC01805,RES,TX,2026-06,30,40521,41726,1205.6,0.1483,12.0,205.29,ACTUAL,0,
ACC01806,RES,TX,2024-07,31,41285,42937,1653.0,0.1437,12.0,269.33,ACTUAL,0,
ACC01806,RES,TX,2024-08,31,42937,44383,1447.0,0.1437,12.0,237.26,ACTUAL,0,
ACC01806,RES,TX,2024-09,30,44383,45636,1253.3,0.1437,12.0,207.1,ACTUAL,0,
ACC01806,RES,TX,2024-10,31,45636,46726,1090.5,0.1437,12.0,181.76,ACTUAL,0,
ACC01806,RES,TX,2024-11,30,46726,47701,975.6,0.1437,12.0,163.87,ACTUAL,0,
ACC01806,RES,TX,2024-12,31,47701,48642,941.3,0.1437,12.0,158.54,ACTUAL,0,
ACC01806,RES,TX,2025-01,31,48642,49773,1131.2,0.1437,12.0,188.11,ACTUAL,0,
ACC01806,RES,TX,2025-02,28,49773,50774,1002.0,0.1437,12.0,167.98,ACTUAL,0,
ACC01806,RES,TX,2025-03,31,50774,51753,979.2,0.1437,12.0,164.44,ACTUAL,0,
ACC01806,RES,TX,2025-04,30,51753,52707,954.1,0.1437,12.0,160.52,ACTUAL,0,
ACC01806,RES,TX,2025-05,31,52707,53855,1148.1,0.1437,12.0,190.74,ACTUAL,0,
ACC01806,RES,TX,2025-06,30,53855,55226,1371.8,0.1437,12.0,225.56,ACTUAL,0,
ACC01806,RES,TX,2025-07,31,55226,56713,1487.7,0.1437,12.0,243.59,ACTUAL,0,
ACC01806,RES,TX,2025-08,31,56713,58460,1747.9,0.1437,12.0,284.11,ACTUAL,0,
ACC01806,RES,TX,2025-09,30,58460,59752,1292.1,0.1437,12.0,213.14,ACTUAL,0,
ACC01806,RES,TX,2025-10,31,59752,60773,1021.2,0.1437,12.0,170.98,ACTUAL,0,
ACC01806,RES,TX,2025-11,30,60773,61706,933.2,0.1437,12.0,157.28,ACTUAL,0,
ACC01806,RES,TX,2025-12,31,61706,62557,851.8,0.1437,12.0,144.6,ACTUAL,0,
ACC01806,RES,TX,2026-01,31,62557,63583,1026.3,0.1437,12.0,171.77,ACTUAL,0,
ACC01806,RES,TX,2026-02,28,63583,64656,1073.6,0.1437,12.0,179.14,ACTUAL,0,
ACC01806,RES,TX,2026-03,31,64656,65519,863.1,0.1437,12.0,146.36,ACTUAL,0,
ACC01806,RES,TX,2026-04,30,65519,66598,1079.6,0.1437,12.0,180.06,ACTUAL,0,
ACC01806,RES,TX,2026-05,31,66598,67472,874.5,0.1437,12.0,148.14,ACTUAL,0,
ACC01806,RES,TX,2026-06,30,67472,68722,1250.5,0.1437,12.0,206.68,ACTUAL,0,
ACC01807,RES,FL,2024-07,31,41912,43844,1932.7,0.1464,12.0,318.09,ACTUAL,0,
ACC01807,RES,FL,2024-08,31,43844,46200,2356.8,0.1464,12.0,385.25,ACTUAL,0,
ACC01807,RES,FL,2024-09,30,46200,48139,1939.9,0.1464,12.0,319.23,ACTUAL,0,
ACC01807,RES,FL,2024-10,31,48139,49606,1467.8,0.1464,12.0,244.45,ACTUAL,0,
ACC01807,RES,FL,2024-11,30,49606,50836,1230.1,0.1464,12.0,206.82,ACTUAL,0,
ACC01807,RES,FL,2024-12,31,50836,52137,1301.2,0.1464,12.0,218.07,ACTUAL,0,
ACC01807,RES,FL,2025-01,31,52137,53647,1510.7,0.1464,12.0,251.26,ACTUAL,0,
ACC01807,RES,FL,2025-02,28,53647,59705,6058.0,0.1464,12.0,971.59,ACTUAL,1,USAGE_SPIKE
ACC01807,RES,FL,2025-03,31,54998,56267,1270.0,0.1464,12.0,213.13,ACTUAL,0,
ACC01807,RES,FL,2025-04,30,56267,57563,1296.2,0.1464,12.0,217.28,ACTUAL,0,
ACC01807,RES,FL,2025-05,31,57563,57563,0.0,0.1464,12.0,12.0,ACTUAL,1,ZERO_USAGE_TAMPER
ACC01807,RES,FL,2025-06,30,58977,60552,1575.2,0.1464,12.0,261.47,ACTUAL,0,
ACC01807,RES,FL,2025-07,31,60552,62512,1960.2,0.1464,12.0,322.44,ACTUAL,0,
ACC01807,RES,FL,2025-08,31,62512,64478,1966.0,0.1464,12.0,323.37,ACTUAL,0,
ACC01807,RES,FL,2025-09,30,64478,66214,1736.4,0.1464,12.0,286.99,ACTUAL,0,
ACC01807,RES,FL,2025-10,31,66214,67724,1510.5,0.1464,12.0,251.22,ACTUAL,0,
ACC01807,RES,FL,2025-11,30,67724,69117,1393.4,0.1464,12.0,232.68,ACTUAL,0,
ACC01807,RES,FL,2025-12,31,69117,70692,1575.8,0.1464,12.0,261.56,ACTUAL,0,
ACC01807,RES,FL,2026-01,31,70692,72006,1314.4,0.1464,12.0,220.17,ACTUAL,0,
ACC01807,RES,FL,2026-02,28,72006,73469,1463.6,0.1464,12.0,243.8,ACTUAL,0,
ACC01807,RES,FL,2026-03,31,73469,74715,1246.1,0.1464,12.0,209.35,ACTUAL,0,
ACC01807,RES,FL,2026-04,30,74715,76224,1509.9,0.1464,12.0,251.13,ACTUAL,0,
ACC01807,RES,FL,2026-05,31,76224,77674,1450.4,0.1464,12.0,241.7,ACTUAL,0,
ACC01807,RES,FL,2026-06,30,77674,79423,1749.3,0.1464,12.0,289.05,ACTUAL,0,
ACC01808,RES,TX,2024-07,31,42976,44389,1413.5,0.1441,12.0,232.62,ACTUAL,0,
ACC01808,RES,TX,2024-08,31,44389,45795,1406.1,0.1441,12.0,231.46,ACTUAL,0,
ACC01808,RES,TX,2024-09,30,45795,46922,1127.1,0.1441,12.0,187.92,ACTUAL,0,
ACC01808,RES,TX,2024-10,31,46922,47912,990.5,0.1441,12.0,166.59,ACTUAL,0,
ACC01808,RES,TX,2024-11,30,47912,48892,980.9,0.1441,12.0,165.09,ACTUAL,0,
ACC01808,RES,TX,2024-12,31,48892,49866,974.1,0.1441,12.0,164.03,ACTUAL,0,
ACC01808,RES,TX,2025-01,31,49866,50788,922.7,0.1441,12.0,156.02,ACTUAL,0,
ACC01808,RES,TX,2025-02,28,50788,51816,1028.8,0.1441,12.0,172.57,ACTUAL,0,
ACC01808,RES,TX,2025-03,31,51816,52686,870.8,0.1441,12.0,147.91,ACTUAL,0,
ACC01808,RES,TX,2025-04,30,52686,53435,749.9,0.1441,12.0,129.04,ACTUAL,0,
ACC01808,RES,TX,2025-05,31,53435,54361,926.4,0.1441,12.0,156.58,ACTUAL,0,
ACC01808,RES,TX,2025-06,30,54361,55495,1134.8,0.1441,12.0,189.12,ACTUAL,0,
ACC01808,RES,TX,2025-07,31,55495,56818,1323.3,0.1441,12.0,218.53,ACTUAL,0,
ACC01808,RES,TX,2025-08,31,56818,58237,1419.1,0.1441,12.0,233.49,ACTUAL,0,
ACC01808,RES,TX,2025-09,30,58237,59224,987.7,0.1441,12.0,166.16,ACTUAL,0,
ACC01808,RES,TX,2025-10,31,59224,60290,1066.8,0.1441,12.0,178.51,ACTUAL,0,
ACC01808,RES,TX,2025-11,30,60290,61207,918.0,0.1441,12.0,155.28,ACTUAL,0,
ACC01808,RES,TX,2025-12,31,61207,61980,773.7,0.1441,12.0,132.76,ACTUAL,0,
ACC01808,RES,TX,2026-01,31,61980,62958,978.7,0.1441,12.0,164.75,ACTUAL,0,
ACC01808,RES,TX,2026-02,28,62958,63890,932.7,0.1441,12.0,157.57,ACTUAL,0,
ACC01808,RES,TX,2026-03,31,63890,64826,936.7,0.1441,12.0,158.2,ACTUAL,0,
ACC01808,RES,TX,2026-04,30,64826,65761,935.5,0.1441,12.0,158.01,ACTUAL,0,
ACC01808,RES,TX,2026-05,31,65761,66822,1061.9,0.1441,12.0,177.74,ACTUAL,0,
ACC01808,RES,TX,2026-06,30,66822,67951,1129.2,0.1441,12.0,188.24,ACTUAL,0,
ACC01809,RES,GA,2024-07,31,28594,29864,1270.5,0.1461,12.0,212.93,ACTUAL,0,
ACC01809,RES,GA,2024-08,31,29864,31036,1172.1,0.1461,12.0,197.36,ACTUAL,0,
ACC01809,RES,GA,2024-09,30,31036,32169,1133.4,0.1461,12.0,191.24,ACTUAL,0,
ACC01809,RES,GA,2024-10,31,32169,32905,736.7,0.1461,12.0,128.51,ACTUAL,0,
ACC01809,RES,GA,2024-11,30,32905,33667,762.0,0.1461,12.0,132.51,ACTUAL,0,
ACC01809,RES,GA,2024-12,31,33667,34524,857.4,0.1461,12.0,147.6,ACTUAL,0,
ACC01809,RES,GA,2025-01,31,34524,35435,911.4,0.1461,12.0,156.13,ACTUAL,0,
ACC01809,RES,GA,2025-02,28,35435,36329,894.7,0.1461,12.0,153.5,ACTUAL,0,
ACC01809,RES,GA,2025-03,31,36329,37233,904.3,0.1461,12.0,155.0,ACTUAL,0,
ACC01809,RES,GA,2025-04,30,37233,37988,755.2,0.1461,12.0,131.42,ACTUAL,0,
ACC01809,RES,GA,2025-05,31,37988,38766,778.2,0.1461,12.0,135.07,ACTUAL,0,
ACC01809,RES,GA,2025-06,30,38766,39777,1011.3,0.1461,12.0,171.93,ACTUAL,0,
ACC01809,RES,GA,2025-07,31,39777,40935,1158.8,0.1461,12.0,195.26,ACTUAL,0,
ACC01809,RES,GA,2025-08,31,40935,42207,1272.9,0.1461,12.0,213.3,ACTUAL,0,
ACC01809,RES,GA,2025-09,30,42207,43386,1179.3,0.1461,12.0,198.51,ACTUAL,0,
ACC01809,RES,GA,2025-10,31,43386,44379,993.0,0.1461,12.0,169.04,ACTUAL,0,
ACC01809,RES,GA,2025-11,30,44379,45301,922.6,0.1461,12.0,157.9,ACTUAL,0,
ACC01809,RES,GA,2025-12,31,45301,46148,847.8,0.1461,12.0,146.07,ACTUAL,0,
ACC01809,RES,GA,2026-01,31,46148,47051,903.9,0.1461,12.0,154.96,ACTUAL,0,
ACC01809,RES,GA,2026-02,28,47051,47964,913.2,0.1461,12.0,156.41,ACTUAL,0,
ACC01809,RES,GA,2026-03,31,47964,48734,770.0,0.1461,12.0,133.77,ACTUAL,0,
ACC01809,RES,GA,2026-04,30,48734,49487,753.4,0.1461,12.0,131.15,ACTUAL,0,
ACC01809,RES,GA,2026-05,31,49487,50380,893.9,0.1461,12.0,153.37,ACTUAL,0,
ACC01809,RES,GA,2026-06,30,50380,51309,929.7,0.1461,12.0,159.03,ACTUAL,0,
ACC01810,RES,CA,2024-07,31,20712,21730,1018.8,0.1453,12.0,172.21,ACTUAL,0,
ACC01810,RES,CA,2024-08,31,21730,22637,907.7,0.1453,12.0,154.74,ACTUAL,0,
ACC01810,RES,CA,2024-09,30,22637,23508,871.4,0.1453,12.0,149.04,ACTUAL,0,
ACC01810,RES,CA,2024-10,31,23508,24261,753.8,0.1453,12.0,130.54,ACTUAL,0,
ACC01810,RES,CA,2024-11,30,24261,25062,801.4,0.1453,12.0,138.02,ACTUAL,0,
ACC01810,RES,CA,2024-12,31,25062,25700,638.6,0.1453,12.0,112.43,ACTUAL,0,
ACC01810,RES,CA,2025-01,31,25700,26575,875.2,0.1453,12.0,149.62,ACTUAL,0,
ACC01810,RES,CA,2025-02,28,26575,27417,842.4,0.1453,12.0,144.48,ACTUAL,0,
ACC01810,RES,CA,2025-03,31,27417,28143,726.9,0.1453,12.0,126.31,ACTUAL,0,
ACC01810,RES,CA,2025-04,30,28143,28854,711.6,0.1453,12.0,123.91,ACTUAL,0,
ACC01810,RES,CA,2025-05,31,28854,29610,756.2,0.1453,12.0,130.91,ACTUAL,0,
ACC01810,RES,CA,2025-06,30,29610,30379,769.1,0.1453,12.0,132.94,ACTUAL,0,
ACC01810,RES,CA,2025-07,31,30379,31319,940.9,0.1453,12.0,159.97,ACTUAL,0,
ACC01810,RES,CA,2025-08,31,31319,32323,1004.6,0.1453,12.0,169.98,ACTUAL,0,
ACC01810,RES,CA,2025-09,30,32323,33038,715.9,0.1453,12.0,124.57,ACTUAL,0,
ACC01810,RES,CA,2025-10,31,33038,33807,769.5,0.1453,12.0,133.0,ACTUAL,0,
ACC01810,RES,CA,2025-11,30,33807,34540,733.4,0.1453,12.0,127.33,ACTUAL,0,
ACC01810,RES,CA,2025-12,31,34540,35348,808.3,0.1453,12.0,139.11,ACTUAL,0,
ACC01810,RES,CA,2026-01,31,35348,36062,714.1,0.1453,12.0,124.29,ACTUAL,0,
ACC01810,RES,CA,2026-02,28,36062,36782,720.9,0.1453,12.0,125.37,ACTUAL,0,
ACC01810,RES,CA,2026-03,31,36782,37413,631.5,0.1453,12.0,111.31,ACTUAL,0,
ACC01810,RES,CA,2026-04,30,37413,38019,606.3,0.1453,12.0,107.34,ACTUAL,0,
ACC01810,RES,CA,2026-05,31,38019,38788,769.7,0.1453,12.0,133.04,ACTUAL,0,
ACC01810,RES,CA,2026-06,30,38788,39577,789.8,0.1453,12.0,136.2,ACTUAL,0,
ACC01811,RES,AZ,2024-07,31,45255,47648,2393.3,0.1476,12.0,394.03,ACTUAL,0,
ACC01811,RES,AZ,2024-08,31,47648,50397,2749.9,0.1476,12.0,450.94,ACTUAL,0,
ACC01811,RES,AZ,2024-09,30,50397,52438,2041.8,0.1476,12.0,337.92,ACTUAL,0,
ACC01811,RES,AZ,2024-10,31,52438,54243,1805.3,0.1476,12.0,300.17,ACTUAL,0,
ACC01811,RES,AZ,2024-11,30,54243,55644,1401.4,0.1476,12.0,235.7,ACTUAL,0,
ACC01811,RES,AZ,2024-12,31,55644,57179,1535.1,0.1476,12.0,257.04,ACTUAL,0,
ACC01811,RES,AZ,2025-01,31,57179,58684,1505.7,0.1476,12.0,252.35,ACTUAL,0,
ACC01811,RES,AZ,2025-02,28,58684,60318,1634.6,0.1476,12.0,272.92,ACTUAL,0,
ACC01811,RES,AZ,2025-03,31,60318,61752,668.9,0.1476,12.0,118.76,ESTIMATED,1,ESTIMATED_CATCHUP
ACC01811,RES,AZ,2025-04,30,61752,63273,1521.7,0.1476,12.0,254.9,ACTUAL,0,
ACC01811,RES,AZ,2025-05,31,63273,64928,1655.6,0.1476,12.0,276.28,ACTUAL,0,
ACC01811,RES,AZ,2025-06,30,64928,66689,1761.5,0.1476,12.0,293.17,ACTUAL,0,
ACC01811,RES,AZ,2025-07,31,66689,69162,2473.9,0.1476,12.0,406.89,ACTUAL,0,
ACC01811,RES,AZ,2025-08,31,69162,71380,2218.5,0.1476,12.0,366.13,ACTUAL,0,
ACC01811,RES,AZ,2025-09,30,71380,73537,2157.7,0.1476,12.0,356.41,ACTUAL,0,
ACC01811,RES,AZ,2025-10,31,73537,79740,6203.8,0.1476,12.0,1002.13,ACTUAL,1,USAGE_SPIKE
ACC01811,RES,AZ,2025-11,30,75287,76897,1610.5,0.1476,12.0,269.07,ACTUAL,0,
ACC01811,RES,AZ,2025-12,31,76897,78460,1563.3,0.1476,12.0,261.54,ACTUAL,0,
ACC01811,RES,AZ,2026-01,31,78460,79871,1411.4,0.1476,12.0,237.29,ACTUAL,0,
ACC01811,RES,AZ,2026-02,28,79871,81463,1592.2,0.1476,12.0,266.15,ACTUAL,0,
ACC01811,RES,AZ,2026-03,31,81463,82969,1506.4,0.1476,12.0,252.46,ACTUAL,0,
ACC01811,RES,AZ,2026-04,30,82969,84385,1416.6,0.1476,12.0,238.13,ACTUAL,0,
ACC01811,RES,AZ,2026-05,31,84385,86031,1646.8,0.1476,12.0,274.87,ACTUAL,0,
ACC01811,RES,AZ,2026-06,30,86031,87802,1771.2,0.1476,12.0,294.72,ACTUAL,0,
ACC01812,RES,AZ,2024-07,31,32350,34609,2259.3,0.1451,12.0,366.97,ACTUAL,0,
ACC01812,RES,AZ,2024-08,31,34609,36838,2229.6,0.1451,12.0,362.3,ACTUAL,0,
ACC01812,RES,AZ,2024-09,30,36838,38523,1685.9,0.1451,12.0,276.87,ACTUAL,0,
ACC01812,RES,AZ,2024-10,31,38523,40076,1553.5,0.1451,12.0,256.07,ACTUAL,0,
ACC01812,RES,AZ,2024-11,30,40076,41382,1306.6,0.1451,12.0,217.29,ACTUAL,0,
ACC01812,RES,AZ,2024-12,31,41382,42811,1429.7,0.1451,12.0,236.63,ACTUAL,0,
ACC01812,RES,AZ,2025-01,31,42811,44310,1500.0,0.1451,12.0,247.66,ACTUAL,0,
ACC01812,RES,AZ,2025-02,28,44310,45739,1429.2,0.1451,12.0,236.54,ACTUAL,0,
ACC01812,RES,AZ,2025-03,31,45739,46897,1158.2,0.1451,12.0,193.97,ACTUAL,0,
ACC01812,RES,AZ,2025-04,30,46897,48136,1239.1,0.1451,12.0,206.68,ACTUAL,0,
ACC01812,RES,AZ,2025-05,31,48136,49838,1702.3,0.1451,12.0,279.45,ACTUAL,0,
ACC01812,RES,AZ,2025-06,30,49838,51900,2062.4,0.1451,12.0,336.02,ACTUAL,0,
ACC01812,RES,AZ,2025-07,31,51900,54297,2397.5,0.1451,12.0,388.67,ACTUAL,1,DUPLICATE_BILL
ACC01812,RES,AZ,2025-07,31,51900,54297,2397.5,0.1451,12.0,388.67,ACTUAL,1,DUPLICATE_BILL
ACC01812,RES,AZ,2025-08,31,54297,56595,2298.5,0.1451,12.0,373.12,ACTUAL,0,
ACC01812,RES,AZ,2025-09,30,56595,58314,1719.4,0.1451,12.0,282.14,ACTUAL,0,
ACC01812,RES,AZ,2025-10,31,58314,59785,1471.1,0.1451,12.0,243.13,ACTUAL,0,
ACC01812,RES,AZ,2025-11,30,59785,61099,1314.5,0.1451,12.0,218.52,ACTUAL,0,
ACC01812,RES,AZ,2025-12,31,61099,62493,1394.5,0.1451,12.0,231.09,ACTUAL,0,
ACC01812,RES,AZ,2026-01,31,62493,63769,1276.6,0.1451,12.0,212.56,ACTUAL,0,
ACC01812,RES,AZ,2026-02,28,63769,65267,1498.9,0.1451,12.0,247.49,ACTUAL,0,
ACC01812,RES,AZ,2026-03,31,65267,66285,1018.5,0.1451,12.0,172.02,ACTUAL,0,
ACC01812,RES,AZ,2026-04,30,66285,67651,1366.1,0.1451,12.0,226.63,ACTUAL,0,
ACC01812,RES,AZ,2026-05,31,67651,69207,1556.5,0.1451,12.0,256.54,ACTUAL,0,
ACC01812,RES,AZ,2026-06,30,69207,71407,2200.6,0.1451,12.0,357.74,ACTUAL,0,
ACC01813,RES,FL,2024-07,31,35417,36563,1146.7,0.1514,12.0,199.36,ACTUAL,0,
ACC01813,RES,FL,2024-08,31,36563,37685,1122.3,0.1514,12.0,195.38,ACTUAL,0,
ACC01813,RES,FL,2024-09,30,37685,38677,992.8,0.1514,12.0,174.22,ACTUAL,0,
ACC01813,RES,FL,2024-10,31,38677,39512,835.7,0.1514,12.0,148.55,ACTUAL,0,
ACC01813,RES,FL,2024-11,30,39512,40246,735.0,0.1514,12.0,132.09,ACTUAL,0,
ACC01813,RES,FL,2024-12,31,40246,40940,695.0,0.1514,12.0,125.55,ACTUAL,0,
ACC01813,RES,FL,2025-01,31,40940,41765,825.3,0.1514,12.0,146.84,ACTUAL,1,DUPLICATE_BILL
ACC01813,RES,FL,2025-01,31,40940,41765,825.3,0.1514,12.0,146.84,ACTUAL,1,DUPLICATE_BILL
ACC01813,RES,FL,2025-02,28,41765,42526,762.0,0.1514,12.0,136.49,ACTUAL,0,
ACC01813,RES,FL,2025-03,31,42526,43178,652.1,0.1514,12.0,118.54,ACTUAL,0,
ACC01813,RES,FL,2025-04,30,43178,43783,605.1,0.1514,12.0,110.86,ACTUAL,0,
ACC01813,RES,FL,2025-05,31,43783,44717,934.3,0.1514,12.0,164.66,ACTUAL,0,
